,CustomerID,Age,Gender,Location,ProductCategory,PurchaseDate,PurchaseAmount,PaymentMethod,Quantity,DiscountPercentage,IsReturned,Rating,IsPromotion,CustomerSegment,ShippingDuration,Region
440,441,51,Female,City,Electronics,2023-03-17,402.58814517006357,Debit Card,2,0.47149139203556784,False,1,False,New,2,West
441,442,49,Male,Rural,Electronics,2023-03-18,140.39787829330263,Debit Card,7,0.30518802989084604,True,2,False,New,7,South
442,443,42,Female,City,Clothing,2023-03-19,866.6428013198233,Credit Card,6,0.41748689284148116,False,3,True,Returning,7,South
443,444,57,Female,Suburb,Clothing,2023-03-20,165.7004760979182,Cash,9,0.3551757503561661,False,3,True,New,5,South
444,445,62,Male,Suburb,Electronics,2023-03-21,316.68998061700825,Cash,7,0.05625156526331587,False,1,False,Returning,6,East
445,446,18,Male,Suburb,Home Appliances,2023-03-22,297.1450766428125,Cash,1,0.3679602031869744,True,5,False,Returning,4,South
446,447,33,Male,City,Electronics,2023-03-23,872.6998938489457,Cash,8,0.13754944077956222,False,4,False,New,4,West
447,448,56,Male,City,Home Appliances,2023-03-24,675.975964266809,Cash,3,0.3195539234973532,False,3,True,Returning,5,East
448,449,22,Female,Suburb,Electronics,2023-03-25,798.7145832194586,Cash,2,0.17048098682149426,False,1,True,Returning,4,North
449,450,39,Female,City,Home Appliances,2023-03-26,257.963219804574,Cash,3,0.4988361316323296,False,4,True,Returning,6,North
450,451,46,Male,City,Clothing,2023-03-27,628.625358610929,Cash,6,0.1317757397483889,False,5,True,New,3,West
451,452,20,Female,Suburb,Home Appliances,2023-03-28,576.0285233123112,Credit Card,3,0.13956523538713483,False,3,False,New,1,West
452,453,29,Female,City,Electronics,2023-03-29,834.5020730203884,Cash,5,0.46533612778119915,False,1,True,Returning,1,West
453,454,43,Female,Rural,Clothing,2023-03-30,907.0261898764479,Cash,6,0.012322202318161335,False,1,False,Returning,1,West
454,455,33,Female,Rural,Home Appliances,2023-03-31,22.035203762612937,Cash,8,0.34834449393659844,False,1,False,New,3,East
455,456,54,Male,Rural,Home Appliances,2023-04-01,677.2797198682048,Debit Card,7,0.36266319536793906,False,3,True,New,4,West
456,457,39,Male,Rural,Home Appliances,2023-04-02,61.31744112853173,Credit Card,8,0.41818928870519967,False,4,False,Returning,5,South
457,458,46,Female,Suburb,Home Appliances,2023-04-03,553.3700784265824,Credit Card,3,0.48721965531923767,False,1,False,Returning,7,North
458,459,31,Male,Suburb,Home Appliances,2023-04-04,294.75640175324145,Credit Card,4,0.4878009595783262,False,5,False,New,2,West
459,460,45,Male,Suburb,Clothing,2023-04-05,313.7088335269198,Cash,6,0.03263837878323195,True,1,False,Returning,4,South
460,461,22,Male,Rural,Clothing,2023-04-06,359.428918417833,Cash,7,0.41091966137645125,True,4,False,New,3,West
461,462,64,Female,Rural,Clothing,2023-04-07,625.079524559114,Debit Card,9,0.32315496682869066,False,3,False,Returning,6,South
462,463,47,Female,City,Clothing,2023-04-08,340.7094660120815,Credit Card,1,0.3236710671865456,True,1,False,Returning,3,East
463,464,63,Female,City,Electronics,2023-04-09,735.3720600843776,Cash,8,0.0641749633073474,False,1,False,Returning,7,North
464,465,22,Male,Rural,Clothing,2023-04-10,410.48211171813097,Credit Card,8,0.32509358322282667,False,5,False,New,1,North
465,466,29,Female,Rural,Home Appliances,2023-04-11,77.66966830685904,Debit Card,6,0.4912412903006239,False,5,False,Returning,4,East
466,467,33,Female,Rural,Home Appliances,2023-04-12,785.9222440592662,Debit Card,4,0.4559092847697235,False,1,False,New,7,South
467,468,43,Male,Rural,Clothing,2023-04-13,292.90074134677894,Debit Card,3,0.21956533040242526,False,1,False,New,1,West
468,469,43,Female,City,Home Appliances,2023-04-14,438.43921080327,Credit Card,3,0.01997398664304717,False,5,False,Returning,2,South
469,470,38,Female,Rural,Clothing,2023-04-15,688.5894443896825,Cash,6,0.18114674500010242,False,4,True,Returning,6,North
470,471,56,Male,City,Home Appliances,2023-04-16,339.1315955772249,Cash,8,0.4131951558002776,False,2,False,New,1,East
471,472,53,Male,Rural,Electronics,2023-04-17,66.01979958524848,Debit Card,7,0.350749550732583,True,2,False,New,2,East
472,473,50,Male,Rural,Electronics,2023-04-18,380.18183654268546,Cash,1,0.2296718277969782,False,1,False,Returning,3,South
473,474,47,Female,Rural,Clothing,2023-04-19,945.0040968673604,Debit Card,6,0.027550767579415547,False,5,False,Returning,1,South
474,475,54,Female,City,Clothing,2023-04-20,645.3170533255726,Credit Card,7,0.2134473639116513,False,3,False,New,1,East
475,476,40,Female,City,Clothing,2023-04-21,674.7643571805348,Debit Card,7,0.23451246985894175,True,3,False,Returning,5,North
476,477,27,Male,Suburb,Home Appliances,2023-04-22,635.9593321012635,Credit Card,9,0.464277766447068,False,2,True,Returning,6,West
477,478,22,Male,Rural,Clothing,2023-04-23,207.00221756984243,Debit Card,5,0.3205430517910797,False,4,False,Returning,6,West
478,479,53,Female,Suburb,Electronics,2023-04-24,424.1505254612573,Cash,1,0.15582645832732445,False,2,False,Returning,7,South
479,480,51,Female,Suburb,Home Appliances,2023-04-25,753.4304003796851,Cash,2,0.2626591322253607,False,1,False,New,3,East
480,481,48,Male,City,Clothing,2023-04-26,110.35916857762756,Debit Card,4,0.033027653911080035,False,4,False,Returning,5,East
481,482,27,Male,City,Home Appliances,2023-04-27,285.07424832881514,Cash,5,0.4862841178248684,False,3,False,Returning,7,East
482,483,36,Male,Suburb,Home Appliances,2023-04-28,283.55591738119506,Cash,9,0.180029950965363,False,5,True,Returning,2,North
483,484,49,Male,Rural,Clothing,2023-04-29,437.6987383185609,Cash,1,0.2389336774565679,False,5,True,Returning,7,South
484,485,18,Female,City,Home Appliances,2023-04-30,980.5650535327633,Credit Card,3,0.1776419871184613,False,1,False,Returning,2,South
485,486,22,Male,Rural,Electronics,2023-05-01,76.82752121698373,Cash,5,0.34125586505810007,False,2,True,New,3,South
486,487,62,Female,Rural,Electronics,2023-05-02,523.5139844367891,Credit Card,3,0.3311160791647965,False,1,False,New,6,North
487,488,21,Female,Suburb,Home Appliances,2023-05-03,187.57103519208835,Debit Card,4,0.3576611552645678,False,5,False,New,2,South
488,489,33,Female,Suburb,Clothing,2023-05-04,970.9697799556467,Cash,3,0.13407161480596042,False,3,False,Returning,3,West
489,490,41,Male,Suburb,Home Appliances,2023-05-05,122.17046968018956,Cash,4,0.157834240582033,False,5,True,Returning,7,South
490,491,33,Male,Suburb,Electronics,2023-05-06,409.56499233797535,Cash,1,0.06262561554810397,False,4,False,Returning,2,South
491,492,19,Male,City,Home Appliances,2023-05-07,740.5061349862601,Debit Card,8,0.3277549859230563,False,5,False,New,4,South
492,493,45,Male,City,Home Appliances,2023-05-08,707.5088837471708,Credit Card,4,0.019898563667826275,False,5,False,Returning,1,North
493,494,49,Female,Suburb,Electronics,2023-05-09,428.5013505249929,Credit Card,7,0.29884116776172953,False,4,False,Returning,7,West
494,495,44,Male,City,Home Appliances,2023-05-10,353.05892627319105,Cash,2,0.4348479424258169,False,2,True,Returning,6,West
495,496,37,Male,Suburb,Home Appliances,2023-05-11,403.6362547673419,Debit Card,2,0.44541607414481676,False,5,False,New,7,East
496,497,41,Female,Rural,Clothing,2023-05-12,271.6335005270529,Debit Card,6,0.22451888018498084,False,1,False,New,4,East
497,498,29,Male,Rural,Clothing,2023-05-13,213.2796093197318,Debit Card,2,0.22965184410653688,False,5,False,Returning,3,West
498,499,52,Female,Rural,Electronics,2023-05-14,488.20930058330106,Debit Card,6,0.03848459150400868,False,1,False,Returning,3,South
499,500,50,Female,Suburb,Electronics,2023-05-15,275.84841850693124,Debit Card,2,0.33538251272151787,False,4,False,New,7,South
500,501,50,Female,Rural,Electronics,2023-05-16,294.5870482482776,Credit Card,4,0.41062971018642275,False,5,True,Returning,4,South
501,502,60,Female,City,Clothing,2023-05-17,660.1885028398115,Credit Card,7,0.12232752730235652,True,4,True,New,7,North
502,503,54,Female,Rural,Electronics,2023-05-18,968.8519583828933,Credit Card,8,0.21065044081668233,False,4,False,Returning,1,South
503,504,29,Female,Rural,Electronics,2023-05-19,607.6008285537813,Cash,3,0.41941966838263517,False,2,False,Returning,1,North
504,505,20,Female,Rural,Electronics,2023-05-20,86.20967239431661,Debit Card,9,0.438560233831144,False,5,True,New,5,West
505,506,18,Female,City,Clothing,2023-05-21,84.82777771552631,Cash,2,0.12158999013211297,False,1,False,Returning,2,South
506,507,50,Male,Suburb,Home Appliances,2023-05-22,951.9089886371103,Debit Card,8,0.2752853172706821,False,1,False,New,5,South
507,508,57,Male,City,Electronics,2023-05-23,304.3178824042603,Credit Card,8,0.09624657531791353,False,5,False,New,1,East
508,509,27,Male,Suburb,Home Appliances,2023-05-24,101.14631622165068,Cash,4,0.05093938206977827,False,2,False,Returning,4,West
509,510,60,Male,Suburb,Electronics,2023-05-25,603.0541412788778,Credit Card,1,0.4555602506959788,False,2,False,New,2,South
510,511,61,Female,Rural,Home Appliances,2023-05-26,627.4122905073634,Debit Card,1,0.4102537521160546,False,2,False,New,4,North
511,512,46,Male,Suburb,Clothing,2023-05-27,652.0197719175013,Debit Card,2,0.38001745090158695,False,1,False,New,5,West
512,513,30,Female,City,Clothing,2023-05-28,274.7280075789659,Debit Card,9,0.02438315940657021,False,4,False,New,3,East
513,514,29,Male,City,Electronics,2023-05-29,24.959577372330283,Credit Card,2,0.42186439635512873,False,2,False,New,4,West
514,515,48,Male,Suburb,Home Appliances,2023-05-30,965.3652157599272,Debit Card,2,0.21902203795269187,False,1,True,New,5,North
515,516,63,Male,Rural,Clothing,2023-05-31,258.3841152341914,Credit Card,6,0.17119756164792982,False,1,True,Returning,5,East
516,517,19,Female,Rural,Electronics,2023-06-01,679.2660251720221,Cash,7,0.2732381805126882,False,4,False,New,5,North
517,518,52,Male,City,Electronics,2023-06-02,709.5635711799225,Debit Card,7,0.045676621361777914,False,5,False,Returning,3,West
518,519,40,Female,Rural,Clothing,2023-06-03,613.9073429086908,Debit Card,9,0.3783232746761994,False,5,False,New,3,East
519,520,34,Female,Suburb,Clothing,2023-06-04,319.77832027151175,Debit Card,6,0.29121753844414794,False,2,False,New,7,North
520,521,43,Male,Suburb,Electronics,2023-06-05,278.3852912264251,Cash,8,0.09329504843658376,False,2,False,New,3,West
521,522,25,Male,City,Home Appliances,2023-06-06,601.691599875676,Debit Card,6,0.0941160998845228,False,4,False,Returning,2,North
522,523,46,Male,Suburb,Home Appliances,2023-06-07,867.4346772755746,Credit Card,2,0.09212432578633711,False,2,False,Returning,3,South
523,524,43,Female,City,Home Appliances,2023-06-08,947.2663916341617,Credit Card,1,0.028501193775966993,False,4,False,Returning,3,West
524,525,27,Male,Suburb,Electronics,2023-06-09,114.84674635972006,Debit Card,5,0.2938992246858424,False,1,True,New,3,East
525,526,43,Female,City,Clothing,2023-06-10,163.28032647174265,Debit Card,9,0.42017408879425405,False,2,False,Returning,4,East
526,527,51,Female,Rural,Electronics,2023-06-11,945.2888961952489,Cash,8,0.0087491069936943,True,1,False,New,3,South
527,528,58,Male,Suburb,Clothing,2023-06-12,739.1698760514446,Cash,4,0.024502322485636774,False,3,False,New,2,North
528,529,24,Male,Suburb,Home Appliances,2023-06-13,884.1638865814754,Cash,5,0.2863851383434729,False,4,False,Returning,5,North
529,530,21,Female,City,Home Appliances,2023-06-14,210.6063077939897,Debit Card,5,0.40974784269302617,False,3,False,New,4,East
530,531,62,Female,City,Clothing,2023-06-15,591.7100123983079,Cash,6,0.1633694452843168,False,2,False,Returning,1,North
531,532,28,Female,Suburb,Clothing,2023-06-16,704.1281984732989,Cash,3,0.17480719940386108,False,1,False,New,3,West
532,533,46,Male,City,Electronics,2023-06-17,683.3107665925029,Credit Card,5,0.29817324874838796,False,2,True,Returning,7,West
533,534,53,Female,Suburb,Home Appliances,2023-06-18,414.07017395803115,Cash,2,0.1371064445620735,False,3,False,Returning,7,East
534,535,42,Male,Rural,Electronics,2023-06-19,25.240942774395393,Credit Card,1,0.013304183038842066,False,2,True,Returning,5,West
535,536,38,Female,City,Electronics,2023-06-20,587.0967962362205,Credit Card,1,0.36761425905079803,False,5,False,New,5,East
536,537,53,Female,Suburb,Electronics,2023-06-21,260.5705237878127,Cash,7,0.31282495647072656,False,3,True,New,4,North
537,538,27,Male,Rural,Home Appliances,2023-06-22,455.75170368146144,Credit Card,2,0.29037799952782956,False,2,False,Returning,7,North
538,539,54,Female,Rural,Electronics,2023-06-23,958.0052049329792,Debit Card,4,0.37084206449591156,True,1,True,New,1,North
539,540,26,Male,Suburb,Electronics,2023-06-24,405.04496446601036,Debit Card,5,0.33761541878101875,False,2,True,Returning,6,South
540,541,41,Male,City,Electronics,2023-06-25,841.4035905977825,Cash,7,0.10294099408916058,False,1,False,Returning,7,East
541,542,52,Female,Suburb,Electronics,2023-06-26,196.6551996917586,Debit Card,2,0.17624052347167557,False,5,False,New,7,West
542,543,52,Male,Rural,Electronics,2023-06-27,675.7358930447785,Credit Card,6,0.0630550708393125,False,2,True,Returning,2,North
543,544,53,Male,Suburb,Electronics,2023-06-28,977.236884894554,Debit Card,1,0.06492850670894051,False,5,False,Returning,6,South
544,545,35,Female,City,Home Appliances,2023-06-29,110.87416986420743,Cash,7,0.3380978731782696,False,3,False,New,5,West
545,546,56,Male,Rural,Electronics,2023-06-30,18.23674280492009,Cash,9,0.4293000534912491,False,1,False,New,6,West
546,547,49,Male,Suburb,Clothing,2023-07-01,439.2469647062882,Credit Card,5,0.4813662919305695,False,3,True,Returning,7,West
547,548,41,Male,City,Electronics,2023-07-02,101.69922822085353,Cash,5,0.3141735587747222,False,1,False,New,5,North
548,549,40,Female,Rural,Electronics,2023-07-03,750.9005061794691,Debit Card,4,0.09205066168047848,False,5,True,Returning,6,West
549,550,49,Male,City,Home Appliances,2023-07-04,915.4031772100733,Cash,3,0.05282517272446535,False,4,False,New,5,East
550,551,54,Female,Rural,Home Appliances,2023-07-05,439.68076298167125,Credit Card,9,0.4064254857683789,False,2,True,Returning,5,South
551,552,29,Female,Suburb,Clothing,2023-07-06,266.12452573388657,Cash,5,0.28937823817999964,False,5,False,New,4,West
552,553,30,Male,City,Clothing,2023-07-07,440.0592858165437,Debit Card,8,0.3091425105068599,False,1,True,Returning,1,West
553,554,40,Male,Rural,Home Appliances,2023-07-08,726.213339671501,Credit Card,9,0.3907310443773546,False,1,False,Returning,5,East
554,555,42,Male,City,Home Appliances,2023-07-09,18.96361996456727,Debit Card,5,0.3516386138662258,False,1,False,New,2,West
555,556,52,Female,City,Electronics,2023-07-10,593.5594495898503,Credit Card,9,0.4172291264280483,False,1,True,New,7,North
556,557,58,Male,Suburb,Home Appliances,2023-07-11,617.1587680385053,Cash,2,0.02810695272993924,False,2,True,Returning,7,North
557,558,47,Male,City,Clothing,2023-07-12,641.3113644269762,Credit Card,9,0.3737603183732524,False,3,False,Returning,2,North
558,559,34,Male,Rural,Electronics,2023-07-13,249.60185918106845,Credit Card,4,0.4254263786610477,False,4,False,New,3,West
559,560,37,Male,Rural,Clothing,2023-07-14,716.9121961443454,Cash,6,0.14306752122915717,False,2,False,Returning,5,South
560,561,42,Male,Rural,Electronics,2023-07-15,100.47757146845865,Debit Card,6,0.3202236369966264,False,1,False,New,5,South
561,562,39,Female,Rural,Home Appliances,2023-07-16,207.2776331021328,Cash,6,0.15708103191848605,True,2,False,New,5,West
562,563,30,Female,Suburb,Clothing,2023-07-17,878.695346187937,Credit Card,2,0.478985533241227,False,5,False,Returning,6,South
563,564,36,Male,City,Electronics,2023-07-18,741.3359192193006,Cash,7,0.01671178621775188,False,1,True,Returning,5,South
564,565,53,Male,Suburb,Electronics,2023-07-19,23.6080984712318,Credit Card,6,0.2898964219164775,False,4,False,New,5,West
565,566,29,Male,City,Home Appliances,2023-07-20,255.8924977661022,Cash,1,0.08325177352475754,False,1,True,Returning,2,North
566,567,58,Male,City,Home Appliances,2023-07-21,222.26241816323292,Cash,2,0.35611010258857934,False,4,False,New,1,West
567,568,36,Female,City,Home Appliances,2023-07-22,278.0982647566029,Debit Card,7,0.08794514170933104,False,4,False,Returning,1,North
568,569,29,Male,Suburb,Clothing,2023-07-23,255.08417257708754,Credit Card,1,0.11769163094917878,False,3,False,Returning,3,North
569,570,26,Female,City,Electronics,2023-07-24,71.90103278541727,Debit Card,1,0.24718540552287904,False,3,False,Returning,2,South
570,571,24,Female,Suburb,Home Appliances,2023-07-25,464.35111143085214,Credit Card,1,0.45741747499843904,False,2,False,Returning,5,South
571,572,45,Male,Rural,Clothing,2023-07-26,735.4061400383035,Cash,8,0.10585718607398542,False,2,False,New,1,North
572,573,31,Female,Rural,Clothing,2023-07-27,610.6644074702621,Credit Card,4,0.07212001055905176,False,4,True,Returning,4,North
573,574,48,Female,City,Clothing,2023-07-28,676.142951912099,Debit Card,4,0.3794884159270153,True,1,False,Returning,4,South
574,575,36,Female,Suburb,Home Appliances,2023-07-29,90.33768675087676,Debit Card,2,0.2503097661669655,False,5,False,New,4,East
575,576,64,Female,Rural,Home Appliances,2023-07-30,951.9758030750194,Debit Card,1,0.4558925561908857,False,5,False,Returning,5,North
576,577,33,Male,Suburb,Electronics,2023-07-31,840.1069155045946,Credit Card,9,0.07330727857992114,False,1,True,New,5,North
577,578,22,Male,Suburb,Electronics,2023-08-01,807.0394153107061,Debit Card,7,0.32296394651151966,True,1,True,Returning,3,North
578,579,52,Female,City,Home Appliances,2023-08-02,824.7539669913498,Debit Card,4,0.11643957307590752,False,3,True,New,7,South
579,580,29,Male,Rural,Clothing,2023-08-03,933.3834030514338,Debit Card,6,0.07838021432581965,False,5,True,New,3,West
580,581,42,Male,City,Clothing,2023-08-04,548.8114264525607,Cash,2,0.34171470757863526,False,4,False,New,3,North
581,582,38,Male,City,Clothing,2023-08-05,208.27919768894964,Cash,7,0.2968423099543666,False,2,False,Returning,6,North
582,583,53,Male,Rural,Electronics,2023-08-06,620.6157717740158,Credit Card,2,0.3774137291811656,False,3,False,Returning,4,North
583,584,40,Male,Rural,Clothing,2023-08-07,745.4526787312597,Credit Card,8,0.15473128822309118,False,5,False,New,5,West
584,585,33,Female,Suburb,Electronics,2023-08-08,740.5382194204851,Debit Card,8,0.22398582819109497,False,1,False,New,4,West
585,586,56,Male,Rural,Electronics,2023-08-09,526.2345339252113,Cash,1,0.20273583816520924,False,5,True,New,3,North
586,587,62,Male,Suburb,Clothing,2023-08-10,77.77413214024227,Debit Card,8,0.4920447319832571,False,4,False,Returning,5,North
587,588,59,Male,Suburb,Clothing,2023-08-11,377.40180904582655,Debit Card,2,0.14612447836969394,False,3,False,Returning,2,East
588,589,56,Male,Suburb,Home Appliances,2023-08-12,921.5589423787237,Cash,6,0.14740861917338344,False,1,True,New,1,West
589,590,31,Female,Rural,Home Appliances,2023-08-13,588.6044206598517,Cash,1,0.1772741044143037,False,4,False,New,1,East
590,591,48,Female,City,Clothing,2023-08-14,542.9486238231563,Cash,5,0.28229704064516076,False,2,False,Returning,3,North
591,592,22,Female,Suburb,Electronics,2023-08-15,276.1649792383716,Credit Card,7,0.12616137213187262,False,3,True,New,7,North
592,593,52,Female,City,Electronics,2023-08-16,374.7644307174131,Credit Card,1,0.45764497018963696,False,4,True,New,4,North
593,594,40,Male,City,Electronics,2023-08-17,896.3926282616376,Debit Card,2,0.13284278243313175,False,4,False,New,2,North
594,595,46,Female,Rural,Electronics,2023-08-18,669.7984170515674,Credit Card,7,0.44790786578009734,False,1,True,Returning,5,South
595,596,60,Male,City,Electronics,2023-08-19,789.5131564848095,Cash,6,0.051737531823292326,False,2,False,Returning,7,South
596,597,28,Male,City,Home Appliances,2023-08-20,459.8019688369786,Cash,3,0.32828135119982615,False,4,True,Returning,4,South
597,598,35,Male,Rural,Clothing,2023-08-21,633.9447472615964,Credit Card,2,0.45349275921912185,False,3,False,New,3,East
598,599,64,Male,Suburb,Home Appliances,2023-08-22,255.89977265577545,Debit Card,4,0.08437471919911477,True,4,False,Returning,4,West
599,600,29,Male,City,Electronics,2023-08-23,708.4062219806514,Debit Card,3,0.4841634800496275,False,5,False,New,3,North
600,601,26,Female,Rural,Electronics,2023-08-24,433.3253203663039,Credit Card,7,0.22644168020775585,False,3,False,Returning,6,West
601,602,27,Female,City,Electronics,2023-08-25,448.12005966659814,Debit Card,8,0.47285755422051223,False,3,True,Returning,1,South
602,603,61,Female,City,Electronics,2023-08-26,652.8291013311128,Debit Card,2,0.3384100218150235,False,4,False,Returning,7,North
603,604,34,Female,Suburb,Clothing,2023-08-27,936.9178152542374,Debit Card,7,0.15079343493677577,False,1,False,New,1,North
604,605,55,Male,City,Electronics,2023-08-28,73.36628314253471,Cash,8,0.09415126245855321,True,3,True,New,4,East
605,606,24,Female,Rural,Clothing,2023-08-29,826.4958049735376,Cash,6,0.1518675231125497,False,5,True,Returning,2,West
606,607,63,Male,City,Electronics,2023-08-30,299.4592793080712,Credit Card,6,0.046508704631337494,False,1,False,Returning,5,East
607,608,30,Female,Suburb,Clothing,2023-08-31,449.48025996131406,Cash,1,0.07193398317166488,False,1,False,New,3,South
608,609,57,Male,Suburb,Home Appliances,2023-09-01,31.694195487258867,Debit Card,4,0.05233022017324057,False,1,False,Returning,5,West
609,610,59,Male,Rural,Electronics,2023-09-02,308.0356170559699,Cash,1,0.21147177187077887,True,3,False,Returning,1,South
610,611,26,Female,Suburb,Clothing,2023-09-03,507.60493020382916,Credit Card,4,0.3977891881287932,False,1,False,Returning,2,East
611,612,44,Male,City,Home Appliances,2023-09-04,65.61431657396463,Cash,2,0.0706917771081701,False,4,False,Returning,2,East
612,613,19,Male,Suburb,Electronics,2023-09-05,496.1847720893335,Debit Card,5,0.06516021658616794,False,1,False,New,5,North
613,614,22,Female,Rural,Electronics,2023-09-06,927.8395225698431,Debit Card,9,0.3217144747586654,True,5,True,New,1,West
614,615,46,Male,Suburb,Electronics,2023-09-07,114.33928592672717,Credit Card,3,0.09859149098403314,False,2,False,New,5,West
615,616,54,Female,Suburb,Clothing,2023-09-08,766.7963207947492,Cash,8,0.0488050190544958,True,5,False,Returning,4,North
616,617,55,Female,Suburb,Clothing,2023-09-09,415.5743428422327,Cash,3,0.08342428910278882,False,3,False,New,2,West
617,618,36,Female,Rural,Home Appliances,2023-09-10,658.6219773790947,Cash,6,0.46186569793838805,False,1,False,Returning,2,South
618,619,25,Male,Suburb,Clothing,2023-09-11,267.63423200537704,Debit Card,4,0.4107356263880954,False,1,False,New,4,South
619,620,62,Male,Suburb,Clothing,2023-09-12,167.8973399159447,Credit Card,8,0.17703228117754705,False,4,False,New,1,East
620,621,18,Male,City,Electronics,2023-09-13,168.85798812851417,Cash,6,0.3279103836636964,False,1,True,Returning,2,South
621,622,39,Female,Rural,Electronics,2023-09-14,79.7870261867132,Debit Card,8,0.26863783683401904,False,5,True,New,7,West
622,623,34,Male,Suburb,Electronics,2023-09-15,193.7902378522306,Debit Card,1,0.33856213174128197,False,3,False,New,6,North
623,624,24,Female,Rural,Electronics,2023-09-16,667.5771911390785,Debit Card,6,0.34133557623137967,False,2,False,Returning,6,East
624,625,42,Female,Suburb,Electronics,2023-09-17,882.873705725073,Cash,1,0.31436700752999647,False,1,True,New,6,North
625,626,62,Male,Suburb,Electronics,2023-09-18,815.9844287352502,Cash,1,0.1330506842686543,True,2,False,New,3,East
626,627,21,Female,Suburb,Electronics,2023-09-19,688.2829667757393,Cash,8,0.019503210381409064,False,1,True,New,7,East
627,628,53,Male,City,Home Appliances,2023-09-20,119.32754477699164,Cash,7,0.2277833909950544,False,3,False,Returning,3,North
628,629,23,Male,City,Home Appliances,2023-09-21,296.29557183299033,Cash,3,0.4454869423453519,False,5,False,Returning,1,South
629,630,48,Male,City,Home Appliances,2023-09-22,316.7088065692443,Cash,6,0.28474862925928796,False,3,False,Returning,4,South
630,631,36,Male,Rural,Home Appliances,2023-09-23,257.45737693364504,Cash,9,0.41619552085095396,False,2,True,New,5,South
631,632,61,Male,Rural,Electronics,2023-09-24,519.8556031126259,Cash,7,0.4958121714806141,False,1,False,New,7,South
632,633,56,Female,City,Home Appliances,2023-09-25,540.1982767308758,Cash,3,0.08180810206913813,False,2,False,Returning,1,North
633,634,44,Female,Rural,Electronics,2023-09-26,363.3171154193991,Debit Card,6,0.34588881957099116,False,5,False,Returning,5,West
634,635,27,Female,Suburb,Home Appliances,2023-09-27,360.2512671490717,Cash,4,0.3371467868500123,False,3,False,New,1,East
635,636,43,Male,Suburb,Clothing,2023-09-28,830.2700419270205,Credit Card,3,0.4899777236791392,True,2,False,New,3,North
636,637,36,Male,Suburb,Home Appliances,2023-09-29,791.3999198364887,Debit Card,9,0.4928003669764002,False,2,False,Returning,6,South
637,638,56,Male,City,Home Appliances,2023-09-30,314.71787336393817,Cash,2,0.34333930586206474,False,5,True,Returning,4,South
638,639,20,Female,Rural,Electronics,2023-10-01,914.6505594345267,Credit Card,1,0.12180739599109713,False,1,False,New,3,North
639,640,62,Male,City,Home Appliances,2023-10-02,953.286866832481,Cash,2,0.3992779190652995,False,2,False,New,4,East
640,641,30,Female,Rural,Clothing,2023-10-03,333.47511660974044,Credit Card,7,0.05351456710551905,False,5,False,New,7,North
641,642,45,Female,Suburb,Electronics,2023-10-04,360.8806993051243,Credit Card,1,0.39034965208581435,True,1,True,New,5,North
642,643,37,Male,City,Electronics,2023-10-05,510.57781188773924,Credit Card,6,0.4550980620723482,True,1,True,Returning,1,West
643,644,45,Male,Rural,Home Appliances,2023-10-06,941.7096044083368,Credit Card,7,0.19141669738421763,False,3,True,Returning,2,North
644,645,25,Female,Rural,Electronics,2023-10-07,877.5562388108884,Debit Card,9,0.31531764749154023,False,5,False,Returning,2,West
645,646,58,Male,Suburb,Electronics,2023-10-08,111.5422829577539,Debit Card,8,0.21507136604841315,False,1,False,New,4,East
646,647,56,Female,City,Electronics,2023-10-09,398.80343583870206,Credit Card,6,0.21888252749406423,False,3,False,New,6,North
647,648,18,Male,City,Electronics,2023-10-10,557.8374778522741,Cash,3,0.15518544455406003,False,4,False,New,6,North
648,649,20,Male,City,Electronics,2023-10-11,508.10114782602466,Credit Card,8,0.3810648102251623,False,5,True,New,4,South
649,650,30,Female,Suburb,Electronics,2023-10-12,201.92443725752375,Debit Card,7,0.4680882820832526,False,4,False,Returning,3,North
650,651,45,Male,City,Clothing,2023-10-13,860.2286034564731,Cash,3,0.47037542961723056,False,1,False,New,2,South
651,652,42,Female,Suburb,Home Appliances,2023-10-14,680.171375166869,Debit Card,9,0.08739064243746691,False,5,False,New,3,South
652,653,50,Male,Suburb,Clothing,2023-10-15,839.5292911032856,Debit Card,2,0.437371824828283,False,3,False,New,5,South
653,654,55,Female,Suburb,Electronics,2023-10-16,860.1766365559774,Cash,3,0.36871572071356107,False,1,False,Returning,2,East
654,655,23,Female,Rural,Electronics,2023-10-17,750.8722951290823,Credit Card,2,0.12641870034514463,False,5,False,Returning,5,West
655,656,61,Male,City,Home Appliances,2023-10-18,444.8184952372202,Credit Card,1,0.033642306460757276,False,5,True,Returning,1,South
656,657,62,Female,City,Clothing,2023-10-19,614.4412874652703,Credit Card,4,0.13399863344218899,False,4,False,New,3,North
657,658,49,Male,Suburb,Home Appliances,2023-10-20,168.7617520585457,Credit Card,5,0.4561041183907628,False,1,False,Returning,4,North
658,659,62,Male,Suburb,Clothing,2023-10-21,676.9089633001586,Cash,6,0.31658933744788614,False,3,False,New,2,South
659,660,64,Male,City,Electronics,2023-10-22,187.46072318188794,Cash,5,0.3605273304489359,False,3,True,New,3,South
660,661,38,Female,Suburb,Home Appliances,2023-10-23,697.0100946050552,Cash,1,0.12857617555454792,False,1,True,Returning,4,North
661,662,33,Female,City,Home Appliances,2023-10-24,237.30217914642898,Debit Card,3,0.35969407778741014,False,1,False,New,1,South
